"RecNumbr","SEX","CLINDIS","AgeAtEnd","RaceEthn","P1AgeAtBirth","CTKFAMST","TOTALREM","NUMPLEP","MANREM","RemRsnChil","IsTPR","ado","F1Age","F2Age","FOSFAMST","F1Race","F2Race","Transracial"
"251656000000",1,2,9,1,21,3,2,3,1,0,1,1,52,NA,1,1,NA,0
"251664000000",2,2,10,1,19,2,1,1,2,0,0,0,54,NA,3,1,NA,0
"251666000000",1,2,10,2,21,2,1,7,2,0,1,1,50,NA,NA,7,NA,NA
"251673000000",1,1,11,2,17,2,2,3,2,0,1,0,64,NA,3,2,NA,0
"251673000000",1,1,10,99,25,3,2,1,2,0,0,0,53,62,1,7,7,9
"251675000000",2,1,11,7,35,2,1,1,2,0,0,0,54,47,NA,7,7,0
"251677000000",1,1,10,1,NA,NA,1,9,2,0,1,0,NA,NA,NA,NA,NA,NA
"251680000000",1,2,11,1,NA,NA,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"251682000000",2,1,10,1,20,2,2,1,2,0,1,1,NA,NA,1,NA,NA,NA
"251699000000",2,1,10,2,25,3,1,9,2,0,1,0,34,NA,NA,2,NA,0
"251702000000",2,2,11,1,27,3,2,3,2,0,0,0,57,NA,3,1,NA,0
"251710000000",2,1,10,1,28,1,1,11,2,0,1,0,NA,NA,NA,NA,NA,NA
"251713000000",2,1,11,1,31,3,2,7,2,0,1,0,50,56,3,2,2,2
"251713000000",1,1,11,2,30,3,2,1,2,0,1,0,47,NA,3,2,NA,0
"251728000000",2,2,10,1,27,2,2,1,2,0,1,1,47,48,1,1,1,0
"251735000000",2,1,10,2,26,2,2,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251735000000",1,2,10,2,26,2,2,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"251736000000",2,1,10,2,26,3,2,7,2,0,1,1,55,NA,NA,2,NA,0
"251737000000",2,1,10,7,40,2,1,2,2,0,1,1,62,60,NA,2,2,3
"251740000000",1,1,10,2,30,2,1,3,1,0,1,1,50,NA,NA,2,NA,0
"251743000000",2,1,10,1,NA,NA,1,5,2,0,1,1,50,56,NA,1,1,0
"251747000000",2,1,11,2,22,2,1,2,2,0,0,0,49,NA,NA,2,NA,0
"251748000000",1,1,11,1,19,1,1,2,2,0,1,0,60,60,NA,7,7,2
"251749000000",2,1,11,2,26,3,1,7,2,0,0,0,NA,NA,NA,NA,NA,NA
"251752000000",1,1,11,7,NA,NA,1,11,2,0,1,0,NA,NA,NA,NA,NA,NA
"251753000000",1,2,10,2,37,2,1,2,2,0,0,0,48,NA,NA,2,NA,0
"251760000000",1,1,11,2,22,2,1,4,2,0,1,0,54,NA,3,7,NA,NA
"251781000000",1,2,10,7,20,2,1,3,2,0,0,0,37,45,1,2,2,3
"251788000000",2,1,11,2,19,3,1,3,2,0,0,0,64,NA,3,2,NA,0
"251790000000",1,2,10,1,NA,5,2,5,2,0,1,0,57,NA,3,1,NA,0
"251797000000",1,1,10,2,40,2,1,3,2,0,1,0,65,NA,3,2,NA,0
"251798000000",2,1,10,1,22,2,1,4,2,0,0,0,58,NA,1,2,NA,NA
"251798000000",2,1,10,2,NA,5,1,2,2,0,1,1,56,NA,3,2,NA,0
"251811000000",1,1,11,2,29,1,1,3,2,0,0,0,44,NA,NA,2,NA,0
"251811000000",1,1,11,2,29,1,1,3,2,0,0,0,44,NA,NA,2,NA,0
"251820000000",1,1,11,7,38,1,2,1,2,0,1,0,68,NA,3,7,NA,0
"251823000000",2,1,11,2,23,1,1,6,2,0,1,0,48,NA,3,2,NA,0
"251835000000",1,1,10,2,27,3,1,13,2,0,1,0,61,NA,NA,2,NA,0
"251861000000",1,1,11,2,31,3,2,4,2,0,0,0,47,52,1,2,2,0
"251863000000",2,1,11,2,37,4,3,1,2,0,0,0,42,NA,3,2,NA,0
"251877000000",2,1,11,2,31,3,3,4,2,0,0,0,55,NA,3,2,NA,0
"251911000000",2,1,11,2,29,1,1,3,2,0,1,1,60,NA,3,2,NA,0
"251914000000",1,2,11,2,30,2,1,10,2,0,1,0,50,54,1,2,2,0
"251931000000",1,1,10,2,32,2,1,8,2,0,1,1,52,36,3,7,7,3
"251934000000",1,1,10,2,28,3,1,2,2,0,1,0,61,58,1,2,2,0
"251960000000",1,2,11,1,39,2,2,1,NA,NA,1,1,43,48,1,1,1,0
"251964000000",1,1,11,99,24,2,2,2,2,0,0,0,69,NA,3,2,NA,9
"251969000000",2,1,11,1,23,1,1,6,2,0,1,0,53,NA,1,7,NA,NA
"251969000000",1,1,10,2,25,2,2,2,2,0,1,1,48,NA,NA,2,NA,0
"252001000000",2,2,10,1,21,3,1,3,1,0,0,0,53,63,NA,1,1,0
"252007000000",2,1,11,1,30,2,1,2,NA,NA,1,0,43,44,1,1,1,0
"252015000000",2,2,11,7,20,2,4,4,2,0,0,0,39,34,3,2,7,0
"252022000000",1,1,11,7,17,2,1,4,2,0,0,0,NA,NA,3,NA,NA,NA
"252023000000",2,2,11,2,24,2,1,9,2,0,1,0,39,38,3,2,2,0
"252028000000",2,2,11,1,27,1,1,4,2,0,0,0,NA,NA,1,NA,NA,NA
"252029000000",2,1,10,7,33,1,1,3,2,0,1,0,53,NA,3,7,NA,0
"252039000000",1,1,11,2,31,2,1,16,2,0,1,0,66,60,1,2,2,0
"252039000000",2,1,11,2,31,2,1,15,2,0,1,0,66,60,NA,2,2,0
"252099000000",2,2,11,1,NA,5,1,3,2,0,1,0,73,72,1,1,1,0
"252132000000",1,1,11,2,28,2,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"252136000000",1,1,10,7,38,4,1,1,2,0,0,0,58,NA,3,7,NA,0
"252138000000",1,1,10,2,21,3,1,4,2,0,1,0,45,NA,3,2,NA,0
"252138000000",1,2,11,7,17,2,1,4,2,0,1,0,58,NA,NA,7,NA,0
"252142000000",2,1,11,2,27,2,1,8,2,0,1,1,48,NA,1,2,NA,0
"252145000000",2,1,11,7,24,3,1,9,2,0,1,0,44,52,NA,7,7,0
"252150000000",2,1,11,7,21,2,2,2,2,0,0,0,47,NA,3,7,NA,0
"252163000000",1,1,11,2,26,2,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"252166000000",2,2,10,99,44,4,1,3,2,0,1,1,53,NA,3,2,NA,9
"252166000000",2,2,10,99,44,4,1,3,2,0,1,1,53,NA,3,2,NA,9
"252173000000",2,1,11,2,44,3,2,3,2,0,1,0,52,55,NA,7,7,3
"252177000000",2,1,10,2,NA,5,1,15,2,0,1,1,49,NA,3,2,NA,0
"252182000000",1,2,11,99,NA,NA,1,1,NA,NA,1,0,63,56,1,2,2,9
"252194000000",1,1,11,7,NA,5,1,1,2,0,1,0,48,51,1,7,7,0
"252197000000",2,1,11,1,30,2,1,1,2,0,0,0,37,42,1,7,7,2
"252214000000",2,2,10,99,NA,NA,1,2,2,0,1,1,49,50,1,1,1,9
"260129000000",1,1,10,7,19,2,2,3,2,0,1,1,46,59,2,2,2,3
"260134000000",2,2,10,7,25,2,1,3,2,0,1,1,36,36,2,7,7,0
"260141000000",1,2,10,7,25,1,1,2,2,0,1,1,44,48,1,1,1,1
"260157000000",2,1,10,2,19,3,1,5,2,0,1,1,40,NA,3,2,NA,0
"260159000000",1,1,11,99,20,2,1,2,2,0,1,0,49,NA,NA,2,NA,9
"260165000000",2,2,11,1,19,3,2,7,2,0,0,0,56,57,NA,7,7,2
"260183000000",2,1,10,2,42,1,1,2,2,0,1,0,45,NA,NA,2,NA,0
"260206000000",1,1,10,7,34,2,2,5,2,0,0,0,48,NA,NA,2,NA,NA
"260208000000",1,1,10,99,18,4,2,1,2,0,1,1,58,47,1,7,7,9
"260209000000",1,2,11,2,33,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"260238000000",2,1,11,1,29,2,1,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"260249000000",2,1,11,2,24,2,1,12,2,0,1,0,NA,NA,NA,NA,NA,NA
"260287000000",2,2,10,2,28,1,1,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"260346000000",1,1,11,1,33,2,1,2,2,0,1,0,47,46,1,1,1,0
"260350000000",2,1,11,7,53,3,1,9,2,0,1,1,54,50,1,7,7,0
"260351000000",1,1,11,2,25,3,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"260380000000",1,1,10,2,23,2,1,2,2,0,1,1,44,NA,NA,2,NA,0
"260394000000",2,2,10,2,18,1,1,2,2,0,1,1,39,NA,NA,2,NA,0
"260505000000",1,1,11,2,35,3,1,1,2,0,0,0,NA,NA,4,NA,NA,NA
"260507000000",2,1,10,2,40,2,1,5,2,0,1,1,NA,NA,3,NA,NA,NA
"260509000000",2,1,10,7,30,2,1,1,2,0,1,1,55,NA,3,7,NA,0
"260515000000",1,1,10,2,21,2,1,11,2,0,1,0,44,NA,NA,2,NA,0
"260521000000",2,1,10,1,23,2,1,10,2,0,0,0,NA,NA,NA,NA,NA,NA
"260521000000",1,1,10,1,18,1,1,6,2,0,1,1,40,35,NA,1,1,0
"260523000000",2,2,11,1,28,3,1,2,2,0,1,0,43,54,1,7,1,0
"260524000000",1,2,11,1,24,2,2,6,2,0,0,0,41,NA,NA,7,NA,NA
"260547000000",1,1,11,2,19,3,1,8,2,0,0,0,NA,NA,NA,NA,NA,NA
"260565000000",2,1,10,99,NA,NA,1,3,2,0,1,0,51,49,NA,7,7,9
"260639000000",1,1,10,2,22,2,1,4,2,0,1,1,46,49,1,7,7,3
"260645000000",1,1,11,1,27,4,1,3,1,1,1,0,NA,NA,NA,NA,NA,NA
"260645000000",1,1,10,7,26,3,2,7,2,1,0,0,NA,NA,NA,NA,NA,NA
"260667000000",2,2,10,7,28,3,1,1,2,0,1,1,37,NA,NA,7,NA,0
"260696000000",1,1,11,2,16,2,1,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"260698000000",2,1,10,2,20,2,1,2,2,0,0,0,44,NA,NA,2,NA,0
"260698000000",1,1,10,2,20,2,1,2,2,0,0,0,44,NA,NA,2,NA,0
"260804000000",1,2,11,99,26,2,1,6,2,0,0,0,49,NA,3,2,NA,9
"260819000000",1,1,11,7,19,1,1,5,2,0,0,0,66,NA,3,7,NA,0
"260826000000",1,2,11,7,20,2,1,1,2,0,0,0,74,NA,3,7,NA,0
"260829000000",1,1,10,1,19,3,1,3,1,0,1,1,62,62,1,2,2,2
"260849000000",2,2,11,2,NA,NA,1,2,2,0,1,1,55,NA,NA,2,NA,0
"260864000000",1,1,10,7,34,3,1,4,2,0,1,1,58,NA,1,7,NA,0
"260872000000",2,2,11,1,24,2,3,1,2,0,1,0,39,45,1,1,1,0
"260957000000",2,1,11,2,43,4,3,1,2,0,0,0,24,NA,NA,2,NA,0
"260965000000",2,2,11,7,19,2,1,1,2,0,0,0,39,NA,3,7,NA,0
"260968000000",1,2,10,2,21,1,2,3,2,0,0,0,46,NA,1,2,NA,0
"260970000000",2,1,11,2,23,1,2,1,2,0,1,0,56,57,1,2,2,0
"261104000000",1,1,11,6,40,4,1,3,2,0,0,0,67,59,NA,4,4,3
"261112000000",2,2,11,2,22,3,1,4,2,0,0,0,NA,NA,4,NA,NA,NA
"261148000000",1,1,11,7,15,3,1,1,2,1,1,0,55,NA,1,7,NA,0
"261156000000",1,1,10,2,NA,NA,1,4,2,0,0,0,51,NA,3,2,NA,0
"261182000000",1,1,11,2,NA,NA,1,4,2,0,0,0,NA,NA,NA,NA,NA,NA
"261191000000",2,2,10,2,21,3,1,4,2,0,0,0,62,NA,3,2,NA,0
"261232000000",2,1,11,2,23,3,1,1,2,0,1,1,60,NA,3,2,NA,0
"261272000000",2,1,11,99,21,3,1,5,2,0,1,0,45,NA,NA,2,NA,9
"261318000000",1,2,11,2,38,2,1,3,2,0,1,0,64,NA,1,2,NA,0
"261335000000",1,1,11,7,NA,NA,1,1,2,0,0,0,63,NA,3,7,NA,0
"261376000000",2,1,11,2,NA,NA,1,2,2,0,1,1,52,51,2,2,2,0
"261483000000",1,1,11,2,41,1,1,1,2,0,1,1,31,NA,3,2,NA,0
"261517000000",2,1,10,99,31,4,1,3,2,0,0,0,55,NA,NA,7,NA,9
"261581000000",2,2,10,1,NA,NA,1,1,2,0,1,0,47,45,NA,1,1,0
"261587000000",1,1,11,2,NA,NA,1,2,2,0,1,0,58,NA,NA,2,NA,0
"261656000000",1,1,10,1,28,1,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"261693000000",1,1,10,99,NA,NA,1,4,2,0,1,0,NA,NA,NA,NA,NA,9
"261724000000",2,2,11,1,18,2,1,1,1,0,1,0,39,NA,1,1,NA,0
"261755000000",2,2,10,2,67,3,1,4,2,0,0,0,41,NA,1,2,NA,0
"261755000000",1,1,10,2,67,3,1,4,2,0,0,0,41,NA,1,2,NA,0
"261811000000",1,2,11,2,39,3,1,1,2,0,0,0,29,39,1,2,2,0
"261852000000",1,1,11,2,NA,NA,1,1,2,0,1,0,38,NA,NA,2,NA,0
"262015000000",2,1,10,2,36,2,1,4,2,0,1,0,NA,NA,NA,NA,NA,NA
"262018000000",1,1,10,2,19,2,1,3,2,0,0,0,52,53,NA,7,7,3
"262146000000",1,1,11,2,35,1,1,1,2,0,0,0,80,NA,3,2,NA,0
"262204000000",1,1,11,2,28,3,1,2,2,0,0,0,56,NA,NA,2,NA,0
"262211000000",1,1,11,2,34,3,1,4,2,0,1,0,46,NA,NA,7,NA,NA
"262220000000",1,1,11,7,22,2,1,8,2,0,1,0,NA,NA,NA,NA,NA,NA
"262244000000",2,1,11,2,NA,NA,1,1,2,0,1,1,46,NA,1,7,NA,NA
"262245000000",1,1,10,7,21,2,1,7,2,0,1,1,41,42,2,2,2,3
"262248000000",1,1,10,7,26,2,2,3,2,0,1,1,59,NA,1,7,NA,0
"262257000000",2,1,9,7,22,2,1,4,2,0,1,1,50,NA,3,7,NA,0
"262257000000",2,2,10,6,23,2,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"262259000000",2,1,11,2,NA,5,1,2,2,0,1,1,53,NA,3,2,NA,0
"262284000000",1,1,10,7,31,2,2,6,2,0,1,0,NA,NA,NA,NA,NA,NA
"262285000000",2,2,10,7,26,2,1,7,2,0,1,1,49,55,2,2,2,3
"262290000000",2,2,11,2,27,3,1,1,2,0,0,0,52,NA,NA,7,NA,NA
"262300000000",1,1,11,2,NA,NA,2,5,2,0,1,0,60,65,NA,2,2,0
"262300000000",1,1,11,2,NA,NA,2,4,2,0,1,0,60,65,NA,2,2,0
"262321000000",1,1,10,2,18,3,1,15,2,0,1,0,55,NA,NA,2,NA,0
"262322000000",1,1,11,2,28,2,2,12,2,0,1,0,NA,NA,NA,NA,NA,NA
"262345000000",1,1,10,2,16,3,1,1,2,0,1,0,37,NA,3,2,NA,0
"262364000000",1,1,10,2,19,4,2,7,2,0,0,1,63,NA,NA,2,NA,0
"262380000000",2,2,11,7,29,1,3,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"262396000000",1,1,10,7,21,3,1,5,2,0,1,1,58,61,NA,7,7,0
"262405000000",2,1,11,7,23,2,1,7,2,0,0,0,38,NA,3,2,NA,NA
"262406000000",1,1,11,2,45,4,1,3,2,0,0,0,56,NA,NA,2,NA,0
"262422000000",2,2,9,2,NA,NA,1,1,2,0,1,1,64,NA,NA,2,NA,0
"262444000000",1,1,10,2,28,3,1,6,2,0,0,0,48,NA,3,2,NA,0
"262463000000",1,1,11,7,36,1,1,3,2,0,0,0,75,NA,1,2,NA,NA
"262482000000",2,1,11,2,30,2,1,2,2,0,1,0,61,62,1,2,2,0
"262485000000",2,1,10,2,18,3,1,1,2,0,1,1,50,NA,NA,2,NA,0
"262485000000",2,1,10,2,18,3,1,1,2,0,1,1,50,NA,NA,2,NA,0
"262490000000",1,1,11,2,21,2,2,3,2,0,0,0,NA,NA,NA,NA,NA,NA
"262499000000",2,1,10,2,20,3,1,2,2,0,1,1,53,NA,NA,2,NA,0
"262547000000",1,1,10,2,NA,5,1,2,2,0,1,1,38,NA,NA,2,NA,0
"262559000000",1,1,11,7,28,3,1,9,1,0,1,0,45,NA,3,2,NA,NA
"262577000000",2,1,11,2,19,2,1,2,2,0,1,0,70,64,NA,2,2,0
"262583000000",2,1,11,2,30,2,1,3,2,0,1,0,56,72,1,2,2,0
"262616000000",1,1,11,99,NA,NA,1,3,2,0,1,0,46,56,NA,4,4,9
"262631000000",2,2,10,2,25,3,1,2,2,0,1,1,45,NA,NA,2,NA,0
"262632000000",2,2,11,1,37,3,3,1,2,1,0,0,33,NA,3,7,NA,NA
"262634000000",1,1,10,1,22,2,1,1,2,0,1,0,54,NA,NA,7,NA,NA
"262634000000",1,1,10,2,42,3,2,2,2,0,1,1,38,NA,3,2,NA,0
"262636000000",1,1,11,7,38,3,1,2,1,1,1,0,52,NA,NA,2,NA,NA
"262640000000",1,1,11,2,23,2,1,6,2,0,0,0,72,NA,NA,7,NA,NA
"262656000000",2,1,11,2,34,3,1,2,2,0,1,0,38,38,1,2,1,0
"262676000000",1,1,11,7,19,2,2,5,2,0,1,0,68,47,1,7,7,0
"10152535180",1,1,10,2,34,4,1,1,2,0,0,0,48,48,NA,7,1,1
"12231594020",1,1,10,1,22,2,1,4,2,0,0,0,55,60,3,1,1,0
"250681000000",2,1,10,99,22,1,1,3,2,0,1,1,38,NA,3,2,NA,9
"251475000000",2,2,10,2,25,1,1,5,2,0,1,1,37,NA,3,2,NA,0
"251506000000",2,1,10,1,25,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251564000000",2,2,10,1,30,1,2,1,NA,NA,1,0,61,NA,3,1,NA,0
"251568000000",2,1,10,1,22,1,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"251578000000",1,1,10,99,NA,NA,1,2,1,1,1,0,NA,NA,NA,NA,NA,9
"251578000000",1,1,10,2,25,3,1,8,2,0,0,0,57,NA,3,2,NA,0
"251579000000",2,1,10,99,36,2,1,2,2,0,1,1,64,67,1,1,1,9
"251584000000",1,1,10,2,21,3,1,1,2,0,0,0,47,NA,NA,2,NA,0
"251584000000",2,2,10,2,NA,NA,1,4,2,0,1,1,49,50,1,2,2,0
"251587000000",2,1,10,1,33,4,1,1,2,0,1,0,34,NA,3,1,NA,0
"251593000000",1,1,10,1,24,1,1,3,2,0,1,0,57,NA,1,1,NA,0
"251614000000",2,1,9,1,NA,NA,1,8,2,0,1,1,41,45,1,1,1,0
"251620000000",2,2,10,1,25,1,2,4,2,0,0,0,36,39,1,1,1,0
"251625000000",2,2,10,1,24,1,1,2,2,0,1,0,62,NA,3,1,NA,0
"251636000000",1,1,10,99,26,2,2,5,2,0,1,1,55,52,1,2,2,9
"251639000000",2,2,10,2,NA,NA,1,3,2,0,1,0,54,49,1,1,1,1
"251642000000",2,2,10,1,29,2,2,3,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"251645000000",1,1,10,1,38,3,1,1,2,0,0,0,60,NA,3,7,NA,NA
"251647000000",2,2,10,1,NA,5,1,2,2,0,1,0,NA,NA,NA,NA,NA,NA
"251658000000",1,2,9,1,20,3,1,1,NA,NA,1,1,48,NA,2,1,NA,0
"251659000000",1,1,10,6,23,3,1,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251661000000",2,1,10,1,30,1,1,2,2,0,1,1,44,42,1,1,1,0
"251664000000",2,2,10,99,26,3,1,2,2,0,0,0,45,42,1,1,7,9
"251675000000",1,2,9,1,24,1,1,2,2,0,1,1,34,36,NA,1,1,0
"251681000000",1,2,10,1,29,1,1,1,2,0,1,1,50,39,1,1,1,0
"251681000000",2,2,10,1,20,1,1,5,2,0,0,0,28,29,1,1,1,0
"251681000000",2,1,10,99,NA,NA,1,2,2,0,1,0,56,NA,NA,2,NA,9
"251682000000",1,1,10,1,NA,5,1,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"251684000000",2,1,10,1,21,2,1,2,NA,NA,1,0,50,41,1,1,1,0
"251689000000",2,2,9,7,33,2,1,7,2,0,1,1,40,40,NA,2,7,0
"251689000000",1,2,9,7,28,1,1,1,1,0,1,1,33,34,1,1,1,1
"251689000000",2,2,9,2,NA,NA,2,3,2,0,1,1,44,NA,3,1,NA,NA
"251689000000",1,1,10,99,23,1,3,3,2,0,1,0,NA,NA,NA,NA,NA,9
"251698000000",1,1,9,7,NA,NA,1,3,2,0,1,1,40,NA,4,2,NA,NA
"251702000000",2,1,10,6,47,3,2,1,NA,NA,1,0,57,NA,3,1,NA,NA
"251703000000",2,2,10,1,22,3,1,4,1,0,0,0,45,47,1,1,1,0
"251704000000",2,2,10,7,26,3,1,2,2,0,0,0,61,70,NA,2,1,1
"251706000000",2,1,10,1,20,3,3,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251714000000",2,1,10,1,25,1,1,3,2,0,1,0,58,63,NA,1,1,0
"251714000000",2,2,10,1,21,1,1,2,2,0,1,0,43,44,1,1,1,0
"251715000000",1,2,10,2,24,3,2,3,NA,NA,1,1,41,40,NA,1,1,1
"251720000000",1,1,10,2,26,4,1,2,2,0,1,0,40,NA,NA,7,NA,NA
"251720000000",1,2,10,1,26,2,1,1,NA,NA,1,1,68,54,1,1,1,0
"251725000000",2,1,10,2,18,2,1,3,2,0,1,0,69,NA,NA,2,NA,0
"251725000000",1,1,10,2,NA,NA,2,2,2,0,1,0,64,NA,NA,7,NA,NA
"251737000000",2,1,10,2,18,2,6,1,2,0,1,0,68,NA,NA,2,NA,0
"251739000000",2,2,10,7,26,3,1,4,2,0,1,0,40,31,3,7,1,0
"251739000000",2,2,9,1,20,2,1,5,2,0,1,1,33,NA,3,1,NA,0
"251740000000",2,1,9,1,25,3,1,3,2,0,0,0,60,67,1,1,1,0
"251741000000",2,2,9,2,NA,5,1,4,2,0,1,1,51,50,1,2,2,0
"251747000000",1,1,9,1,NA,NA,1,1,2,0,1,1,46,46,1,1,1,0
"251748000000",1,1,10,1,NA,NA,1,8,2,0,1,1,45,49,NA,7,7,2
"251750000000",2,1,10,99,23,1,1,10,2,0,0,0,NA,NA,NA,NA,NA,9
"251753000000",2,2,10,1,19,1,2,2,2,0,1,0,48,49,1,1,1,0
"251758000000",1,2,9,99,NA,5,2,4,2,0,1,1,58,NA,3,1,NA,9
"251758000000",2,2,9,1,24,1,1,4,2,0,1,0,39,43,1,1,1,0
"251760000000",2,2,10,99,16,3,1,1,2,0,1,0,45,NA,3,1,NA,9
"251761000000",1,1,10,2,28,2,2,6,2,1,0,0,35,NA,NA,7,NA,NA
"251762000000",2,1,10,2,NA,NA,1,10,2,0,1,0,58,NA,3,2,NA,0
"251762000000",2,1,9,2,29,2,1,3,2,0,1,1,50,NA,NA,2,NA,0
"251764000000",2,1,10,99,24,1,1,3,2,0,1,1,76,NA,3,2,NA,9
"251767000000",1,2,9,7,35,3,3,3,2,0,1,1,45,40,1,1,1,1
"251767000000",2,2,9,7,35,3,3,3,2,0,1,1,45,40,1,1,1,1
"251768000000",2,1,10,2,27,2,1,14,2,0,1,0,35,NA,2,2,NA,0
"251771000000",2,2,9,2,NA,NA,1,3,2,0,1,1,33,NA,1,2,NA,0
"251772000000",1,1,9,2,24,2,2,5,2,0,0,0,60,NA,NA,7,NA,NA
"251776000000",2,2,10,99,NA,5,2,1,NA,NA,1,0,44,48,1,2,2,9
"251781000000",2,2,9,1,NA,NA,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251783000000",1,1,10,2,21,2,2,5,2,0,0,0,NA,NA,NA,NA,NA,NA
"251783000000",2,1,10,1,NA,NA,1,1,2,0,1,0,34,30,NA,1,1,0
"251786000000",2,1,10,2,28,3,1,6,2,0,1,0,52,NA,NA,7,NA,NA
"251789000000",2,1,9,99,26,3,1,7,2,0,0,0,NA,NA,NA,NA,NA,9
"251789000000",1,1,9,2,29,3,1,2,2,0,0,1,53,55,1,2,2,0
"251793000000",1,1,10,1,25,2,1,1,NA,NA,1,1,56,57,1,1,1,0
"251797000000",2,2,9,1,23,2,1,1,2,0,1,1,51,55,3,1,1,0
"251797000000",2,2,10,1,38,3,2,1,NA,NA,1,1,29,NA,3,1,NA,0
"251798000000",1,1,10,1,19,3,3,1,2,0,0,0,38,NA,NA,2,NA,NA
"251799000000",1,2,10,2,58,4,2,1,2,0,0,0,45,NA,3,2,NA,0
"251800000000",1,2,9,2,20,2,1,3,2,0,1,1,49,49,1,1,1,1
"251802000000",1,1,9,2,NA,NA,1,1,2,0,1,1,50,48,1,2,2,0
"251808000000",2,2,9,1,20,3,2,1,2,0,0,0,41,68,NA,1,1,0
"251810000000",2,1,10,2,49,4,2,1,2,0,1,0,54,NA,3,2,NA,0
"251815000000",1,1,10,2,33,1,2,3,2,0,1,0,36,NA,3,2,NA,0
"251816000000",1,1,9,2,26,1,1,7,2,0,1,1,56,NA,NA,2,NA,0
"251818000000",1,1,10,2,NA,5,1,1,2,0,1,0,57,NA,3,2,NA,0
"251820000000",2,1,10,2,44,3,1,3,2,0,1,0,76,NA,NA,2,NA,0
"251820000000",1,1,10,99,34,2,1,1,2,0,1,0,66,NA,NA,2,NA,9
"251821000000",1,1,10,1,25,3,1,6,2,0,1,1,58,60,1,1,1,0
"251821000000",2,2,10,1,17,3,1,4,2,0,0,0,51,52,1,1,1,0
"251823000000",1,2,9,1,23,2,3,2,2,0,1,0,53,NA,4,1,NA,0
"251824000000",2,1,10,2,41,3,1,3,2,0,1,0,NA,NA,NA,NA,NA,NA
"251827000000",2,1,9,4,NA,5,1,1,2,0,1,1,51,NA,3,2,NA,NA
"251828000000",1,1,9,7,40,3,1,2,2,0,1,1,47,35,NA,7,7,0
"251831000000",1,1,10,1,20,2,1,4,2,0,1,0,51,51,3,1,1,0
"251833000000",2,1,10,2,36,1,1,7,2,0,1,0,61,NA,3,2,NA,0
"251834000000",2,1,9,1,30,2,3,7,2,0,1,0,NA,NA,NA,NA,NA,NA
"251835000000",1,1,10,99,27,2,1,6,2,0,1,0,NA,NA,NA,NA,NA,9
"251840000000",1,2,9,1,NA,NA,1,1,2,0,1,1,70,70,NA,7,7,2
"251841000000",2,2,9,1,28,2,2,3,2,0,1,1,47,48,1,1,1,0
"251844000000",2,1,9,2,29,3,1,2,2,0,1,1,53,NA,3,2,NA,0
"251850000000",2,1,10,4,37,1,1,5,2,0,0,0,33,37,NA,2,2,3
"251852000000",2,1,10,2,38,3,3,1,2,0,0,0,76,NA,1,7,NA,NA
"251853000000",1,1,10,1,42,3,1,2,2,0,0,0,31,NA,NA,7,NA,NA
"251854000000",1,1,10,1,35,2,2,5,2,0,1,0,NA,NA,NA,NA,NA,NA
"251854000000",1,2,9,1,52,1,1,2,2,1,1,1,51,NA,4,1,NA,0
"251855000000",1,1,10,2,31,1,1,2,2,0,1,0,63,NA,3,1,NA,NA
"251859000000",2,2,9,7,26,3,1,2,2,0,0,0,60,69,1,2,1,1
"251860000000",1,1,10,2,25,3,1,4,2,0,1,0,58,NA,NA,2,NA,0
"251860000000",1,1,10,99,25,3,1,4,2,0,1,0,58,NA,NA,2,NA,9
"251862000000",1,1,10,7,37,1,2,5,2,0,1,1,29,43,NA,7,7,0
"251863000000",1,2,10,2,25,3,1,2,2,0,0,0,57,67,3,2,2,0
"251864000000",1,2,9,1,NA,NA,2,1,2,0,1,0,49,49,1,1,1,0
"251865000000",2,1,10,7,37,2,1,2,2,0,0,0,NA,NA,NA,NA,NA,NA
"251866000000",1,1,10,99,21,2,1,2,2,0,1,0,59,61,NA,7,1,9
"251869000000",1,1,10,2,26,2,2,1,2,0,1,1,68,66,4,1,1,1
"251870000000",2,1,10,2,26,3,2,2,2,0,1,0,65,NA,NA,2,NA,0
"251870000000",1,1,9,1,29,3,2,3,2,0,1,0,30,NA,1,2,NA,NA
"251871000000",2,2,9,2,31,3,1,3,2,0,1,1,59,NA,3,2,NA,0
